Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-04-01 03:00:00,Czechia,Czechia,CZ,291.16,319.43,73.06,12.7,ceps.cz,false,
2024-04-01 04:00:00,Czechia,Czechia,CZ,306.29,335.92,71.74,12.82,ceps.cz,false,
2024-04-01 05:00:00,Czechia,Czechia,CZ,298.99,326.4,73.6,16.63,ceps.cz,false,
2024-04-01 06:00:00,Czechia,Czechia,CZ,258.07,285.82,76.39,21.4,ceps.cz,false,
2024-04-01 07:00:00,Czechia,Czechia,CZ,221.19,250.05,78.94,26.58,ceps.cz,false,
2024-04-01 08:00:00,Czechia,Czechia,CZ,189.73,220.01,80.79,31.89,ceps.cz,false,
2024-04-01 09:00:00,Czechia,Czechia,CZ,178.76,208.66,81.85,34.46,ceps.cz,false,
2024-04-01 10:00:00,Czechia,Czechia,CZ,178.37,208.11,81.95,35.71,ceps.cz,false,
2024-04-01 11:00:00,Czechia,Czechia,CZ,179.39,209.07,82.01,34.32,ceps.cz,false,
2024-04-01 12:00:00,Czechia,Czechia,CZ,208.75,238.7,79.57,29.42,ceps.cz,false,
2024-04-01 13:00:00,Czechia,Czechia,CZ,251.23,281.82,75.6,21.85,ceps.cz,false,
2024-04-01 14:00:00,Czechia,Czechia,CZ,277.75,307.21,73.98,19.58,ceps.cz,false,
2024-04-01 15:00:00,Czechia,Czechia,CZ,302.33,326.82,74.63,20.69,ceps.cz,false,
2024-04-01 16:00:00,Czechia,Czechia,CZ,294.67,325.73,72.43,20.55,ceps.cz,false,
2024-04-01 17:00:00,Czechia,Czechia,CZ,315.55,339.31,74.73,25.02,ceps.cz,false,
2024-04-01 18:00:00,Czechia,Czechia,CZ,325.04,347.52,74.58,24.55,ceps.cz,false,
2024-04-01 19:00:00,Czechia,Czechia,CZ,330.47,352.47,74.0,21.7,ceps.cz,false,
2024-04-01 20:00:00,Czechia,Czechia,CZ,336.89,363.21,70.74,18.57,ceps.cz,false,
2024-04-01 21:00:00,Czechia,Czechia,CZ,313.47,346.12,69.1,13.14,ceps.cz,false,
2024-04-01 22:00:00,Czechia,Czechia,CZ,305.04,337.39,69.91,13.11,ceps.cz,false,
2024-04-01 23:00:00,Czechia,Czechia,CZ,307.21,340.22,69.43,13.9,ceps.cz,false,
2024-04-02 00:00:00,Czechia,Czechia,CZ,300.48,333.52,70.14,15.87,ceps.cz,false,
2024-04-02 01:00:00,Czechia,Czechia,CZ,285.2,317.67,71.62,16.79,ceps.cz,false,
2024-04-02 02:00:00,Czechia,Czechia,CZ,280.56,313.59,71.94,19.27,ceps.cz,false,
2024-04-02 03:00:00,Czechia,Czechia,CZ,286.6,320.81,71.22,21.58,ceps.cz,false,
2024-04-02 04:00:00,Czechia,Czechia,CZ,298.92,327.51,73.84,32.75,ceps.cz,false,
2024-04-02 05:00:00,Czechia,Czechia,CZ,283.66,309.42,75.96,35.24,ceps.cz,false,
2024-04-02 06:00:00,Czechia,Czechia,CZ,277.06,303.86,76.62,36.44,ceps.cz,false,
2024-04-02 07:00:00,Czechia,Czechia,CZ,247.67,277.31,77.75,36.29,ceps.cz,false,
2024-04-02 08:00:00,Czechia,Czechia,CZ,205.09,236.65,79.67,36.58,ceps.cz,false,
2024-04-02 09:00:00,Czechia,Czechia,CZ,200.35,232.4,80.06,40.23,ceps.cz,false,
2024-04-02 10:00:00,Czechia,Czechia,CZ,203.91,236.59,79.66,41.53,ceps.cz,false,
2024-04-02 11:00:00,Czechia,Czechia,CZ,195.53,228.34,80.37,43.87,ceps.cz,false,
2024-04-02 12:00:00,Czechia,Czechia,CZ,188.91,221.62,80.98,44.31,ceps.cz,false,
2024-04-02 13:00:00,Czechia,Czechia,CZ,196.47,229.54,80.2,42.62,ceps.cz,false,
2024-04-02 14:00:00,Czechia,Czechia,CZ,222.96,255.67,77.8,34.37,ceps.cz,false,
2024-04-02 15:00:00,Czechia,Czechia,CZ,252.25,286.58,74.73,30.95,ceps.cz,false,
2024-04-02 16:00:00,Czechia,Czechia,CZ,283.95,318.77,71.78,24.63,ceps.cz,false,
2024-04-02 17:00:00,Czechia,Czechia,CZ,342.23,367.98,71.52,29.96,ceps.cz,false,
2024-04-02 18:00:00,Czechia,Czechia,CZ,352.88,380.6,69.74,29.1,ceps.cz,false,
2024-04-02 19:00:00,Czechia,Czechia,CZ,340.72,376.04,66.74,21.07,ceps.cz,false,
2024-04-02 20:00:00,Czechia,Czechia,CZ,340.63,376.69,65.94,20.47,ceps.cz,false,
2024-04-02 21:00:00,Czechia,Czechia,CZ,334.25,370.15,66.48,20.48,ceps.cz,false,
2024-04-02 22:00:00,Czechia,Czechia,CZ,356.61,391.16,64.79,15.64,ceps.cz,false,
2024-04-02 23:00:00,Czechia,Czechia,CZ,367.93,402.61,63.87,14.57,ceps.cz,false,
2024-04-03 00:00:00,Czechia,Czechia,CZ,385.3,420.13,62.33,13.24,ceps.cz,false,
2024-04-03 01:00:00,Czechia,Czechia,CZ,394.14,429.17,61.53,11.95,ceps.cz,false,
2024-04-03 02:00:00,Czechia,Czechia,CZ,391.31,426.81,61.3,11.98,ceps.cz,false,
2024-04-03 03:00:00,Czechia,Czechia,CZ,408.79,446.54,58.66,10.94,ceps.cz,false,
2024-04-03 04:00:00,Czechia,Czechia,CZ,412.02,455.53,54.87,11.44,ceps.cz,false,
2024-04-03 05:00:00,Czechia,Czechia,CZ,404.9,444.27,57.73,17.2,ceps.cz,false,
2024-04-03 06:00:00,Czechia,Czechia,CZ,340.67,378.76,63.35,21.58,ceps.cz,false,
2024-04-03 07:00:00,Czechia,Czechia,CZ,296.36,335.03,66.96,23.97,ceps.cz,false,
2024-04-03 08:00:00,Czechia,Czechia,CZ,280.14,318.93,67.87,25.33,ceps.cz,false,
2024-04-03 09:00:00,Czechia,Czechia,CZ,269.71,306.96,69.59,26.11,ceps.cz,false,
2024-04-03 10:00:00,Czechia,Czechia,CZ,267.34,302.07,71.45,25.84,ceps.cz,false,
2024-04-03 11:00:00,Czechia,Czechia,CZ,276.76,308.6,72.62,24.79,ceps.cz,false,
2024-04-03 12:00:00,Czechia,Czechia,CZ,296.88,329.11,70.73,21.26,ceps.cz,false,
2024-04-03 13:00:00,Czechia,Czechia,CZ,338.01,369.76,67.99,20.23,ceps.cz,false,
2024-04-03 14:00:00,Czechia,Czechia,CZ,369.62,401.39,65.52,20.36,ceps.cz,false,
2024-04-03 15:00:00,Czechia,Czechia,CZ,386.59,423.88,61.12,17.73,ceps.cz,false,
2024-04-03 16:00:00,Czechia,Czechia,CZ,402.22,437.92,60.83,19.55,ceps.cz,false,
2024-04-03 17:00:00,Czechia,Czechia,CZ,432.7,468.03,58.73,21.11,ceps.cz,false,
2024-04-03 18:00:00,Czechia,Czechia,CZ,402.14,439.51,60.08,21.28,ceps.cz,false,
2024-04-03 19:00:00,Czechia,Czechia,CZ,382.52,417.22,63.79,22.38,ceps.cz,false,
2024-04-03 20:00:00,Czechia,Czechia,CZ,367.73,405.39,63.33,18.32,ceps.cz,false,
2024-04-03 21:00:00,Czechia,Czechia,CZ,344.63,381.97,65.33,19.68,ceps.cz,false,
2024-04-03 22:00:00,Czechia,Czechia,CZ,357.43,394.6,64.31,18.12,ceps.cz,false,
2024-04-03 23:00:00,Czechia,Czechia,CZ,347.88,385.3,65.06,19.79,ceps.cz,false,
2024-04-04 00:00:00,Czechia,Czechia,CZ,355.45,392.9,64.42,19.08,ceps.cz,false,
2024-04-04 01:00:00,Czechia,Czechia,CZ,345.17,382.18,65.44,20.01,ceps.cz,false,
2024-04-04 02:00:00,Czechia,Czechia,CZ,344.89,381.33,65.61,18.26,ceps.cz,false,
2024-04-04 03:00:00,Czechia,Czechia,CZ,354.49,392.9,64.3,20.78,ceps.cz,false,
2024-04-04 04:00:00,Czechia,Czechia,CZ,363.52,397.87,65.78,23.32,ceps.cz,false,
2024-04-04 05:00:00,Czechia,Czechia,CZ,359.47,391.41,67.22,25.75,ceps.cz,false,
2024-04-04 06:00:00,Czechia,Czechia,CZ,331.64,366.81,67.75,25.14,ceps.cz,false,
2024-04-04 07:00:00,Czechia,Czechia,CZ,312.72,347.29,69.52,24.43,ceps.cz,false,
2024-04-04 08:00:00,Czechia,Czechia,CZ,289.97,322.47,71.7,23.61,ceps.cz,false,
2024-04-04 09:00:00,Czechia,Czechia,CZ,281.35,313.4,72.54,23.72,ceps.cz,false,
2024-04-04 10:00:00,Czechia,Czechia,CZ,286.44,318.54,72.26,24.67,ceps.cz,false,
2024-04-04 11:00:00,Czechia,Czechia,CZ,284.05,315.82,72.49,25.0,ceps.cz,false,
2024-04-04 12:00:00,Czechia,Czechia,CZ,296.29,328.53,71.25,21.94,ceps.cz,false,
2024-04-04 13:00:00,Czechia,Czechia,CZ,317.42,351.0,69.42,23.48,ceps.cz,false,
2024-04-04 14:00:00,Czechia,Czechia,CZ,304.65,339.6,69.93,25.6,ceps.cz,false,
2024-04-04 15:00:00,Czechia,Czechia,CZ,311.37,347.45,69.03,25.85,ceps.cz,false,
2024-04-04 16:00:00,Czechia,Czechia,CZ,337.47,372.45,67.6,25.66,ceps.cz,false,
2024-04-04 17:00:00,Czechia,Czechia,CZ,366.17,395.21,67.87,29.04,ceps.cz,false,
2024-04-04 18:00:00,Czechia,Czechia,CZ,350.8,382.35,67.64,28.36,ceps.cz,false,
2024-04-04 19:00:00,Czechia,Czechia,CZ,351.39,388.29,65.24,22.15,ceps.cz,false,
2024-04-04 20:00:00,Czechia,Czechia,CZ,341.96,378.47,65.76,21.38,ceps.cz,false,
2024-04-04 21:00:00,Czechia,Czechia,CZ,354.67,391.84,64.48,22.16,ceps.cz,false,
2024-04-04 22:00:00,Czechia,Czechia,CZ,353.44,389.42,65.01,20.75,ceps.cz,false,
2024-04-04 23:00:00,Czechia,Czechia,CZ,338.29,374.6,66.12,20.77,ceps.cz,false,
2024-04-05 00:00:00,Czechia,Czechia,CZ,339.93,375.86,65.98,18.88,ceps.cz,false,
2024-04-05 01:00:00,Czechia,Czechia,CZ,341.56,377.44,65.85,18.02,ceps.cz,false,
2024-04-05 02:00:00,Czechia,Czechia,CZ,352.17,389.17,64.62,17.93,ceps.cz,false,
2024-04-05 03:00:00,Czechia,Czechia,CZ,360.15,398.82,63.47,19.72,ceps.cz,false,
2024-04-05 04:00:00,Czechia,Czechia,CZ,363.54,397.98,65.34,23.82,ceps.cz,false,
2024-04-05 05:00:00,Czechia,Czechia,CZ,347.11,378.08,68.3,24.15,ceps.cz,false,
2024-04-05 06:00:00,Czechia,Czechia,CZ,323.33,353.76,70.86,25.53,ceps.cz,false,
2024-04-05 07:00:00,Czechia,Czechia,CZ,278.72,311.61,73.17,24.96,ceps.cz,false,
2024-04-05 08:00:00,Czechia,Czechia,CZ,246.24,277.68,76.03,25.8,ceps.cz,false,
2024-04-05 09:00:00,Czechia,Czechia,CZ,226.87,259.26,77.6,31.13,ceps.cz,false,
2024-04-05 10:00:00,Czechia,Czechia,CZ,202.53,236.01,79.92,38.93,ceps.cz,false,
2024-04-05 11:00:00,Czechia,Czechia,CZ,207.23,241.02,79.4,39.84,ceps.cz,false,
2024-04-05 12:00:00,Czechia,Czechia,CZ,205.12,238.33,79.69,39.2,ceps.cz,false,
2024-04-05 13:00:00,Czechia,Czechia,CZ,216.48,249.38,78.64,36.56,ceps.cz,false,
2024-04-05 14:00:00,Czechia,Czechia,CZ,220.18,252.96,78.18,34.12,ceps.cz,false,
2024-04-05 15:00:00,Czechia,Czechia,CZ,252.9,286.55,75.0,31.26,ceps.cz,false,
2024-04-05 16:00:00,Czechia,Czechia,CZ,284.66,311.85,75.63,33.11,ceps.cz,false,
2024-04-05 17:00:00,Czechia,Czechia,CZ,315.79,342.59,73.36,36.48,ceps.cz,false,
2024-04-05 18:00:00,Czechia,Czechia,CZ,331.95,360.88,71.39,36.63,ceps.cz,false,
2024-04-05 19:00:00,Czechia,Czechia,CZ,353.08,383.32,69.64,37.09,ceps.cz,false,
2024-04-05 20:00:00,Czechia,Czechia,CZ,362.02,394.8,67.01,33.25,ceps.cz,false,
2024-04-05 21:00:00,Czechia,Czechia,CZ,348.16,385.45,65.98,30.39,ceps.cz,false,
2024-04-05 22:00:00,Czechia,Czechia,CZ,326.86,367.15,66.58,30.28,ceps.cz,false,
2024-04-05 23:00:00,Czechia,Czechia,CZ,331.33,372.44,66.0,30.36,ceps.cz,false,
2024-04-06 00:00:00,Czechia,Czechia,CZ,333.04,374.22,65.86,29.93,ceps.cz,false,
2024-04-06 01:00:00,Czechia,Czechia,CZ,339.7,381.53,65.18,28.79,ceps.cz,false,
2024-04-06 02:00:00,Czechia,Czechia,CZ,354.58,396.12,64.16,27.6,ceps.cz,false,
2024-04-06 03:00:00,Czechia,Czechia,CZ,369.15,410.57,62.83,26.78,ceps.cz,false,
2024-04-06 04:00:00,Czechia,Czechia,CZ,367.99,407.9,63.96,27.82,ceps.cz,false,
2024-04-06 05:00:00,Czechia,Czechia,CZ,348.9,388.43,65.94,29.82,ceps.cz,false,
2024-04-06 06:00:00,Czechia,Czechia,CZ,321.43,361.46,68.11,30.57,ceps.cz,false,
2024-04-06 07:00:00,Czechia,Czechia,CZ,301.85,338.1,71.76,33.46,ceps.cz,false,
2024-04-06 08:00:00,Czechia,Czechia,CZ,254.84,292.45,74.93,36.3,ceps.cz,false,
2024-04-06 09:00:00,Czechia,Czechia,CZ,230.75,268.34,77.15,43.08,ceps.cz,false,
2024-04-06 10:00:00,Czechia,Czechia,CZ,228.82,266.7,77.29,46.52,ceps.cz,false,
2024-04-06 11:00:00,Czechia,Czechia,CZ,232.59,270.52,76.97,46.61,ceps.cz,false,
2024-04-06 12:00:00,Czechia,Czechia,CZ,230.24,268.85,77.03,47.51,ceps.cz,false,
2024-04-06 13:00:00,Czechia,Czechia,CZ,246.74,286.02,75.29,44.9,ceps.cz,false,
2024-04-06 14:00:00,Czechia,Czechia,CZ,245.13,283.84,75.44,41.69,ceps.cz,false,
2024-04-06 15:00:00,Czechia,Czechia,CZ,265.01,301.17,74.78,39.22,ceps.cz,false,
2024-04-06 16:00:00,Czechia,Czechia,CZ,306.76,333.01,75.31,38.53,ceps.cz,false,
2024-04-06 17:00:00,Czechia,Czechia,CZ,326.09,350.57,73.97,38.76,ceps.cz,false,
2024-04-06 18:00:00,Czechia,Czechia,CZ,335.79,361.04,72.66,38.64,ceps.cz,false,
2024-04-06 19:00:00,Czechia,Czechia,CZ,348.36,376.49,70.73,37.54,ceps.cz,false,
2024-04-06 20:00:00,Czechia,Czechia,CZ,343.68,374.49,69.88,35.88,ceps.cz,false,
2024-04-06 21:00:00,Czechia,Czechia,CZ,307.18,342.85,70.75,35.19,ceps.cz,false,
2024-04-06 22:00:00,Czechia,Czechia,CZ,299.92,338.96,69.9,33.83,ceps.cz,false,
2024-04-06 23:00:00,Czechia,Czechia,CZ,288.11,327.88,70.6,33.67,ceps.cz,false,
2024-04-07 00:00:00,Czechia,Czechia,CZ,289.41,329.4,70.3,33.43,ceps.cz,false,
2024-04-07 01:00:00,Czechia,Czechia,CZ,289.95,329.46,70.32,33.01,ceps.cz,false,
2024-04-07 02:00:00,Czechia,Czechia,CZ,281.42,320.53,71.09,33.7,ceps.cz,false,
2024-04-07 03:00:00,Czechia,Czechia,CZ,286.73,325.97,70.51,34.46,ceps.cz,false,
2024-04-07 04:00:00,Czechia,Czechia,CZ,284.62,324.19,70.66,35.0,ceps.cz,false,
2024-04-07 05:00:00,Czechia,Czechia,CZ,269.32,308.66,72.3,36.95,ceps.cz,false,
2024-04-07 06:00:00,Czechia,Czechia,CZ,266.25,304.01,73.36,36.7,ceps.cz,false,
2024-04-07 07:00:00,Czechia,Czechia,CZ,266.39,301.98,74.02,34.48,ceps.cz,false,
2024-04-07 08:00:00,Czechia,Czechia,CZ,253.55,288.49,75.28,37.48,ceps.cz,false,
2024-04-07 09:00:00,Czechia,Czechia,CZ,238.71,273.12,76.77,40.23,ceps.cz,false,
2024-04-07 10:00:00,Czechia,Czechia,CZ,235.19,269.61,77.18,42.41,ceps.cz,false,
2024-04-07 11:00:00,Czechia,Czechia,CZ,242.68,277.81,76.43,43.1,ceps.cz,false,
2024-04-07 12:00:00,Czechia,Czechia,CZ,248.97,284.43,75.81,41.6,ceps.cz,false,
2024-04-07 13:00:00,Czechia,Czechia,CZ,257.87,294.34,74.74,39.96,ceps.cz,false,
2024-04-07 14:00:00,Czechia,Czechia,CZ,288.57,325.83,71.59,34.44,ceps.cz,false,
2024-04-07 15:00:00,Czechia,Czechia,CZ,322.09,359.72,68.63,29.41,ceps.cz,false,
2024-04-07 16:00:00,Czechia,Czechia,CZ,360.87,387.55,70.06,21.99,ceps.cz,false,
2024-04-07 17:00:00,Czechia,Czechia,CZ,396.83,420.03,69.14,24.34,ceps.cz,false,
2024-04-07 18:00:00,Czechia,Czechia,CZ,401.0,426.67,67.38,23.24,ceps.cz,false,
2024-04-07 19:00:00,Czechia,Czechia,CZ,404.43,429.64,67.17,21.15,ceps.cz,false,
2024-04-07 20:00:00,Czechia,Czechia,CZ,401.06,425.3,67.48,20.47,ceps.cz,false,
2024-04-07 21:00:00,Czechia,Czechia,CZ,391.42,423.22,64.09,13.48,ceps.cz,false,
2024-04-07 22:00:00,Czechia,Czechia,CZ,434.49,471.67,58.07,10.62,ceps.cz,false,
2024-04-07 23:00:00,Czechia,Czechia,CZ,443.35,481.74,56.52,11.7,ceps.cz,false,
2024-04-08 00:00:00,Czechia,Czechia,CZ,445.73,486.5,54.5,10.57,ceps.cz,false,
2024-04-08 01:00:00,Czechia,Czechia,CZ,453.26,497.08,51.65,10.24,ceps.cz,false,
2024-04-08 02:00:00,Czechia,Czechia,CZ,456.45,500.65,51.14,10.12,ceps.cz,false,
2024-04-08 03:00:00,Czechia,Czechia,CZ,466.35,513.06,48.63,9.84,ceps.cz,false,
2024-04-08 04:00:00,Czechia,Czechia,CZ,463.51,506.89,51.24,14.49,ceps.cz,false,
2024-04-08 05:00:00,Czechia,Czechia,CZ,436.05,476.78,54.65,18.62,ceps.cz,false,
2024-04-08 06:00:00,Czechia,Czechia,CZ,397.33,440.35,56.6,19.87,ceps.cz,false,
2024-04-08 07:00:00,Czechia,Czechia,CZ,349.99,393.19,60.42,22.92,ceps.cz,false,
2024-04-08 08:00:00,Czechia,Czechia,CZ,295.41,331.15,69.83,29.97,ceps.cz,false,
2024-04-08 09:00:00,Czechia,Czechia,CZ,278.4,312.05,72.85,34.74,ceps.cz,false,
2024-04-08 10:00:00,Czechia,Czechia,CZ,277.83,312.11,72.91,36.78,ceps.cz,false,
2024-04-08 11:00:00,Czechia,Czechia,CZ,294.72,329.44,71.46,35.08,ceps.cz,false,
2024-04-08 12:00:00,Czechia,Czechia,CZ,305.15,340.21,70.48,33.31,ceps.cz,false,
2024-04-08 13:00:00,Czechia,Czechia,CZ,331.11,367.02,68.03,30.35,ceps.cz,false,
2024-04-08 14:00:00,Czechia,Czechia,CZ,398.71,436.33,61.7,25.25,ceps.cz,false,
2024-04-08 15:00:00,Czechia,Czechia,CZ,437.45,478.27,56.1,18.24,ceps.cz,false,
2024-04-08 16:00:00,Czechia,Czechia,CZ,473.76,519.41,49.73,12.48,ceps.cz,false,
2024-04-08 17:00:00,Czechia,Czechia,CZ,492.31,539.18,47.66,10.78,ceps.cz,false,
2024-04-08 18:00:00,Czechia,Czechia,CZ,496.75,544.03,46.97,10.26,ceps.cz,false,
2024-04-08 19:00:00,Czechia,Czechia,CZ,483.86,530.35,48.02,9.4,ceps.cz,false,
2024-04-08 20:00:00,Czechia,Czechia,CZ,484.13,527.75,49.74,8.96,ceps.cz,false,
2024-04-08 21:00:00,Czechia,Czechia,CZ,487.93,526.09,53.68,10.93,ceps.cz,false,
2024-04-08 22:00:00,Czechia,Czechia,CZ,486.38,525.48,53.26,10.18,ceps.cz,false,
2024-04-08 23:00:00,Czechia,Czechia,CZ,462.06,500.56,55.41,10.82,ceps.cz,false,
2024-04-09 00:00:00,Czechia,Czechia,CZ,462.76,501.44,55.27,10.62,ceps.cz,false,
2024-04-09 01:00:00,Czechia,Czechia,CZ,468.27,507.32,54.64,10.47,ceps.cz,false,
2024-04-09 02:00:00,Czechia,Czechia,CZ,455.94,494.41,55.88,10.43,ceps.cz,false,
2024-04-09 03:00:00,Czechia,Czechia,CZ,440.71,479.36,57.3,13.26,ceps.cz,false,
2024-04-09 04:00:00,Czechia,Czechia,CZ,460.65,497.44,57.29,17.77,ceps.cz,false,
2024-04-09 05:00:00,Czechia,Czechia,CZ,444.5,480.19,59.12,19.37,ceps.cz,false,
2024-04-09 06:00:00,Czechia,Czechia,CZ,392.24,430.06,62.08,22.26,ceps.cz,false,
2024-04-09 07:00:00,Czechia,Czechia,CZ,344.5,380.3,66.97,27.83,ceps.cz,false,
2024-04-09 08:00:00,Czechia,Czechia,CZ,309.48,345.05,70.13,31.62,ceps.cz,false,
2024-04-09 09:00:00,Czechia,Czechia,CZ,288.13,323.41,72.02,34.22,ceps.cz,false,
2024-04-09 10:00:00,Czechia,Czechia,CZ,275.89,310.77,73.21,36.34,ceps.cz,false,
2024-04-09 11:00:00,Czechia,Czechia,CZ,301.2,337.07,70.87,35.06,ceps.cz,false,
2024-04-09 12:00:00,Czechia,Czechia,CZ,328.12,364.84,68.36,31.76,ceps.cz,false,
2024-04-09 13:00:00,Czechia,Czechia,CZ,326.73,364.25,68.1,33.25,ceps.cz,false,
2024-04-09 14:00:00,Czechia,Czechia,CZ,335.17,373.97,66.86,34.73,ceps.cz,false,
2024-04-09 15:00:00,Czechia,Czechia,CZ,375.98,415.68,63.04,32.13,ceps.cz,false,
2024-04-09 16:00:00,Czechia,Czechia,CZ,384.71,423.36,62.47,31.27,ceps.cz,false,
2024-04-09 17:00:00,Czechia,Czechia,CZ,401.39,437.88,61.86,30.97,ceps.cz,false,
2024-04-09 18:00:00,Czechia,Czechia,CZ,407.17,444.21,61.21,30.39,ceps.cz,false,
2024-04-09 19:00:00,Czechia,Czechia,CZ,404.41,444.45,60.14,27.76,ceps.cz,false,
2024-04-09 20:00:00,Czechia,Czechia,CZ,420.08,460.42,58.45,23.97,ceps.cz,false,
2024-04-09 21:00:00,Czechia,Czechia,CZ,395.9,436.35,60.18,24.79,ceps.cz,false,
2024-04-09 22:00:00,Czechia,Czechia,CZ,398.16,438.71,59.93,24.94,ceps.cz,false,
2024-04-09 23:00:00,Czechia,Czechia,CZ,403.97,444.47,59.42,24.15,ceps.cz,false,
2024-04-10 00:00:00,Czechia,Czechia,CZ,419.16,459.47,58.19,21.15,ceps.cz,false,
2024-04-10 01:00:00,Czechia,Czechia,CZ,433.61,473.29,57.2,17.71,ceps.cz,false,
2024-04-10 02:00:00,Czechia,Czechia,CZ,445.28,484.74,56.32,15.19,ceps.cz,false,
2024-04-10 03:00:00,Czechia,Czechia,CZ,466.69,507.38,54.29,15.35,ceps.cz,false,
2024-04-10 04:00:00,Czechia,Czechia,CZ,461.79,504.04,54.36,17.25,ceps.cz,false,
2024-04-10 05:00:00,Czechia,Czechia,CZ,478.04,516.24,55.07,18.36,ceps.cz,false,
2024-04-10 06:00:00,Czechia,Czechia,CZ,467.09,503.21,56.71,16.24,ceps.cz,false,
2024-04-10 07:00:00,Czechia,Czechia,CZ,412.97,449.27,60.21,17.14,ceps.cz,false,
2024-04-10 08:00:00,Czechia,Czechia,CZ,393.63,430.0,61.77,17.98,ceps.cz,false,
2024-04-10 09:00:00,Czechia,Czechia,CZ,344.32,378.95,66.39,22.81,ceps.cz,false,
2024-04-10 10:00:00,Czechia,Czechia,CZ,330.37,365.52,67.66,25.57,ceps.cz,false,
2024-04-10 11:00:00,Czechia,Czechia,CZ,342.57,378.75,66.48,25.97,ceps.cz,false,
2024-04-10 12:00:00,Czechia,Czechia,CZ,349.85,386.16,65.95,24.5,ceps.cz,false,
2024-04-10 13:00:00,Czechia,Czechia,CZ,382.14,420.69,61.94,20.8,ceps.cz,false,
2024-04-10 14:00:00,Czechia,Czechia,CZ,430.26,474.45,54.42,15.67,ceps.cz,false,
2024-04-10 15:00:00,Czechia,Czechia,CZ,455.75,501.66,51.54,14.85,ceps.cz,false,
2024-04-10 16:00:00,Czechia,Czechia,CZ,484.62,532.82,47.48,10.18,ceps.cz,false,
2024-04-10 17:00:00,Czechia,Czechia,CZ,512.53,557.78,46.98,12.78,ceps.cz,false,
2024-04-10 18:00:00,Czechia,Czechia,CZ,514.92,560.46,46.62,11.9,ceps.cz,false,
2024-04-10 19:00:00,Czechia,Czechia,CZ,500.65,545.61,47.7,10.81,ceps.cz,false,
2024-04-10 20:00:00,Czechia,Czechia,CZ,499.54,540.03,50.25,10.92,ceps.cz,false,
2024-04-10 21:00:00,Czechia,Czechia,CZ,487.47,522.98,55.28,13.35,ceps.cz,false,
2024-04-10 22:00:00,Czechia,Czechia,CZ,452.13,492.54,55.76,12.24,ceps.cz,false,
2024-04-10 23:00:00,Czechia,Czechia,CZ,441.21,481.55,56.67,13.21,ceps.cz,false,
2024-04-11 00:00:00,Czechia,Czechia,CZ,434.52,473.74,57.5,11.97,ceps.cz,false,
2024-04-11 01:00:00,Czechia,Czechia,CZ,419.08,457.93,58.89,12.59,ceps.cz,false,
2024-04-11 02:00:00,Czechia,Czechia,CZ,410.47,449.63,59.56,14.17,ceps.cz,false,
2024-04-11 03:00:00,Czechia,Czechia,CZ,416.53,457.52,58.5,17.22,ceps.cz,false,
2024-04-11 04:00:00,Czechia,Czechia,CZ,422.0,462.37,58.55,21.39,ceps.cz,false,
2024-04-11 05:00:00,Czechia,Czechia,CZ,399.57,434.98,63.05,26.09,ceps.cz,false,
2024-04-11 06:00:00,Czechia,Czechia,CZ,356.86,394.69,65.27,26.2,ceps.cz,false,
2024-04-11 07:00:00,Czechia,Czechia,CZ,310.32,346.16,69.67,30.51,ceps.cz,false,
2024-04-11 08:00:00,Czechia,Czechia,CZ,274.37,309.68,73.1,35.25,ceps.cz,false,
2024-04-11 09:00:00,Czechia,Czechia,CZ,261.6,296.44,74.46,36.92,ceps.cz,false,
2024-04-11 10:00:00,Czechia,Czechia,CZ,255.66,290.25,75.18,37.97,ceps.cz,false,
2024-04-11 11:00:00,Czechia,Czechia,CZ,241.68,275.59,76.47,38.15,ceps.cz,false,
2024-04-11 12:00:00,Czechia,Czechia,CZ,245.31,279.13,76.08,36.28,ceps.cz,false,
2024-04-11 13:00:00,Czechia,Czechia,CZ,276.97,311.99,73.03,33.88,ceps.cz,false,
2024-04-11 14:00:00,Czechia,Czechia,CZ,318.4,354.53,69.19,29.79,ceps.cz,false,
2024-04-11 15:00:00,Czechia,Czechia,CZ,356.34,396.18,64.06,25.85,ceps.cz,false,
2024-04-11 16:00:00,Czechia,Czechia,CZ,408.17,447.03,58.39,19.85,ceps.cz,false,
2024-04-11 17:00:00,Czechia,Czechia,CZ,464.17,507.03,52.04,15.34,ceps.cz,false,
2024-04-11 18:00:00,Czechia,Czechia,CZ,473.91,517.18,50.9,14.53,ceps.cz,false,
2024-04-11 19:00:00,Czechia,Czechia,CZ,443.29,484.39,53.95,14.07,ceps.cz,false,
2024-04-11 20:00:00,Czechia,Czechia,CZ,435.77,474.01,55.43,14.35,ceps.cz,false,
2024-04-11 21:00:00,Czechia,Czechia,CZ,435.43,473.27,57.0,10.1,ceps.cz,false,
2024-04-11 22:00:00,Czechia,Czechia,CZ,431.1,468.27,58.23,9.22,ceps.cz,false,
2024-04-11 23:00:00,Czechia,Czechia,CZ,433.93,471.23,57.9,9.31,ceps.cz,false,
