Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-02-20 22:00:00,Czechia,Czechia,CZ,448.03,472.24,54.73,14.58,ceps.cz,false,
2021-02-20 23:00:00,Czechia,Czechia,CZ,440.45,465.46,55.49,14.79,ceps.cz,false,
2021-02-21 00:00:00,Czechia,Czechia,CZ,449.02,473.9,54.71,14.12,ceps.cz,false,
2021-02-21 01:00:00,Czechia,Czechia,CZ,450.72,476.73,54.44,14.61,ceps.cz,false,
2021-02-21 02:00:00,Czechia,Czechia,CZ,452.87,478.35,54.27,13.86,ceps.cz,false,
2021-02-21 03:00:00,Czechia,Czechia,CZ,445.77,470.95,54.97,14.44,ceps.cz,false,
2021-02-21 04:00:00,Czechia,Czechia,CZ,432.52,458.24,56.14,15.31,ceps.cz,false,
2021-02-21 05:00:00,Czechia,Czechia,CZ,439.31,466.17,55.59,15.11,ceps.cz,false,
2021-02-21 06:00:00,Czechia,Czechia,CZ,434.62,459.82,56.23,14.73,ceps.cz,false,
2021-02-21 07:00:00,Czechia,Czechia,CZ,430.56,458.26,56.21,16.9,ceps.cz,false,
2021-02-21 08:00:00,Czechia,Czechia,CZ,421.26,449.57,56.93,19.08,ceps.cz,false,
2021-02-21 09:00:00,Czechia,Czechia,CZ,419.04,447.39,57.15,19.89,ceps.cz,false,
2021-02-21 10:00:00,Czechia,Czechia,CZ,422.37,450.84,56.82,20.52,ceps.cz,false,
2021-02-21 11:00:00,Czechia,Czechia,CZ,428.95,454.95,56.55,18.94,ceps.cz,false,
2021-02-21 12:00:00,Czechia,Czechia,CZ,413.63,437.64,57.75,17.62,ceps.cz,false,
2021-02-21 13:00:00,Czechia,Czechia,CZ,414.62,438.77,57.6,16.79,ceps.cz,false,
2021-02-21 14:00:00,Czechia,Czechia,CZ,434.23,458.51,55.66,14.85,ceps.cz,false,
2021-02-21 15:00:00,Czechia,Czechia,CZ,460.61,485.7,53.06,13.03,ceps.cz,false,
2021-02-21 16:00:00,Czechia,Czechia,CZ,482.17,504.68,53.58,16.13,ceps.cz,false,
2021-02-21 17:00:00,Czechia,Czechia,CZ,486.45,506.01,54.84,18.38,ceps.cz,false,
2021-02-21 18:00:00,Czechia,Czechia,CZ,484.58,505.38,54.84,18.62,ceps.cz,false,
2021-02-21 19:00:00,Czechia,Czechia,CZ,488.61,509.35,54.3,17.48,ceps.cz,false,
2021-02-21 20:00:00,Czechia,Czechia,CZ,480.22,502.55,51.51,10.98,ceps.cz,false,
2021-02-21 21:00:00,Czechia,Czechia,CZ,487.64,509.09,50.76,10.24,ceps.cz,false,
2021-02-21 22:00:00,Czechia,Czechia,CZ,487.47,508.88,50.78,10.09,ceps.cz,false,
2021-02-21 23:00:00,Czechia,Czechia,CZ,488.19,510.45,50.64,10.02,ceps.cz,false,
2021-02-22 00:00:00,Czechia,Czechia,CZ,500.72,524.73,49.29,8.72,ceps.cz,false,
2021-02-22 01:00:00,Czechia,Czechia,CZ,502.83,526.96,49.06,8.44,ceps.cz,false,
2021-02-22 02:00:00,Czechia,Czechia,CZ,505.97,531.19,48.65,8.47,ceps.cz,false,
2021-02-22 03:00:00,Czechia,Czechia,CZ,500.32,525.47,49.18,9.22,ceps.cz,false,
2021-02-22 04:00:00,Czechia,Czechia,CZ,518.09,544.14,47.45,9.96,ceps.cz,false,
2021-02-22 05:00:00,Czechia,Czechia,CZ,524.35,553.06,46.3,12.29,ceps.cz,false,
2021-02-22 06:00:00,Czechia,Czechia,CZ,531.11,555.9,48.19,17.5,ceps.cz,false,
2021-02-22 07:00:00,Czechia,Czechia,CZ,537.32,563.77,45.09,15.28,ceps.cz,false,
2021-02-22 08:00:00,Czechia,Czechia,CZ,535.66,564.8,44.65,15.63,ceps.cz,false,
2021-02-22 09:00:00,Czechia,Czechia,CZ,540.36,571.2,42.0,12.17,ceps.cz,false,
2021-02-22 10:00:00,Czechia,Czechia,CZ,528.62,559.17,42.99,12.42,ceps.cz,false,
2021-02-22 11:00:00,Czechia,Czechia,CZ,516.78,547.55,44.11,13.43,ceps.cz,false,
2021-02-22 12:00:00,Czechia,Czechia,CZ,514.84,544.4,44.63,13.29,ceps.cz,false,
2021-02-22 13:00:00,Czechia,Czechia,CZ,510.15,538.61,45.3,12.7,ceps.cz,false,
2021-02-22 14:00:00,Czechia,Czechia,CZ,520.57,551.03,43.61,11.74,ceps.cz,false,
2021-02-22 15:00:00,Czechia,Czechia,CZ,549.11,576.09,42.1,10.53,ceps.cz,false,
2021-02-22 16:00:00,Czechia,Czechia,CZ,551.75,577.15,42.88,11.68,ceps.cz,false,
2021-02-22 17:00:00,Czechia,Czechia,CZ,555.16,578.8,44.58,15.24,ceps.cz,false,
2021-02-22 18:00:00,Czechia,Czechia,CZ,555.4,579.05,44.52,15.12,ceps.cz,false,
2021-02-22 19:00:00,Czechia,Czechia,CZ,537.87,564.87,43.22,12.1,ceps.cz,false,
2021-02-22 20:00:00,Czechia,Czechia,CZ,519.37,548.04,44.03,11.54,ceps.cz,false,
2021-02-22 21:00:00,Czechia,Czechia,CZ,519.69,543.43,47.57,13.65,ceps.cz,false,
2021-02-22 22:00:00,Czechia,Czechia,CZ,511.55,534.33,48.17,12.36,ceps.cz,false,
2021-02-22 23:00:00,Czechia,Czechia,CZ,516.83,539.93,47.85,11.6,ceps.cz,false,
2021-02-23 00:00:00,Czechia,Czechia,CZ,537.57,562.27,45.75,10.41,ceps.cz,false,
2021-02-23 01:00:00,Czechia,Czechia,CZ,554.34,578.83,44.23,8.44,ceps.cz,false,
2021-02-23 02:00:00,Czechia,Czechia,CZ,551.9,575.97,44.5,8.56,ceps.cz,false,
2021-02-23 03:00:00,Czechia,Czechia,CZ,533.95,558.32,46.02,9.98,ceps.cz,false,
2021-02-23 04:00:00,Czechia,Czechia,CZ,520.38,548.09,45.81,11.43,ceps.cz,false,
2021-02-23 05:00:00,Czechia,Czechia,CZ,514.52,546.13,44.19,12.65,ceps.cz,false,
2021-02-23 06:00:00,Czechia,Czechia,CZ,525.82,554.33,44.69,14.36,ceps.cz,false,
2021-02-23 07:00:00,Czechia,Czechia,CZ,524.17,550.01,47.38,18.45,ceps.cz,false,
2021-02-23 08:00:00,Czechia,Czechia,CZ,499.33,528.65,46.6,16.03,ceps.cz,false,
2021-02-23 09:00:00,Czechia,Czechia,CZ,486.81,516.94,47.24,16.55,ceps.cz,false,
2021-02-23 10:00:00,Czechia,Czechia,CZ,471.84,501.76,49.03,17.9,ceps.cz,false,
2021-02-23 11:00:00,Czechia,Czechia,CZ,461.06,489.66,50.48,19.24,ceps.cz,false,
2021-02-23 12:00:00,Czechia,Czechia,CZ,455.71,484.73,50.83,19.15,ceps.cz,false,
2021-02-23 13:00:00,Czechia,Czechia,CZ,458.12,486.55,50.78,18.75,ceps.cz,false,
2021-02-23 14:00:00,Czechia,Czechia,CZ,474.95,502.83,49.51,16.91,ceps.cz,false,
2021-02-23 15:00:00,Czechia,Czechia,CZ,501.02,530.3,46.56,13.96,ceps.cz,false,
2021-02-23 16:00:00,Czechia,Czechia,CZ,530.46,557.03,46.2,15.58,ceps.cz,false,
2021-02-23 17:00:00,Czechia,Czechia,CZ,535.12,560.52,46.02,16.08,ceps.cz,false,
2021-02-23 18:00:00,Czechia,Czechia,CZ,534.24,560.6,45.56,15.63,ceps.cz,false,
2021-02-23 19:00:00,Czechia,Czechia,CZ,515.15,543.99,45.12,14.31,ceps.cz,false,
2021-02-23 20:00:00,Czechia,Czechia,CZ,497.68,527.05,45.79,12.61,ceps.cz,false,
2021-02-23 21:00:00,Czechia,Czechia,CZ,498.73,522.5,50.05,16.12,ceps.cz,false,
2021-02-23 22:00:00,Czechia,Czechia,CZ,491.82,514.49,50.24,13.36,ceps.cz,false,
2021-02-23 23:00:00,Czechia,Czechia,CZ,489.56,514.7,50.35,14.45,ceps.cz,false,
2021-02-24 00:00:00,Czechia,Czechia,CZ,481.59,509.52,50.89,16.06,ceps.cz,false,
2021-02-24 01:00:00,Czechia,Czechia,CZ,486.31,514.65,50.42,15.42,ceps.cz,false,
2021-02-24 02:00:00,Czechia,Czechia,CZ,479.65,507.71,51.0,15.46,ceps.cz,false,
2021-02-24 03:00:00,Czechia,Czechia,CZ,500.01,525.39,49.41,13.78,ceps.cz,false,
2021-02-24 04:00:00,Czechia,Czechia,CZ,497.18,522.12,49.48,14.79,ceps.cz,false,
2021-02-24 05:00:00,Czechia,Czechia,CZ,524.73,553.79,44.5,13.08,ceps.cz,false,
2021-02-24 06:00:00,Czechia,Czechia,CZ,532.24,561.12,44.19,14.58,ceps.cz,false,
2021-02-24 07:00:00,Czechia,Czechia,CZ,515.44,544.08,46.18,17.22,ceps.cz,false,
2021-02-24 08:00:00,Czechia,Czechia,CZ,482.69,512.41,48.64,19.19,ceps.cz,false,
2021-02-24 09:00:00,Czechia,Czechia,CZ,444.1,471.3,54.4,24.27,ceps.cz,false,
2021-02-24 10:00:00,Czechia,Czechia,CZ,437.69,466.93,53.01,22.11,ceps.cz,false,
2021-02-24 11:00:00,Czechia,Czechia,CZ,440.14,469.92,52.13,20.76,ceps.cz,false,
2021-02-24 12:00:00,Czechia,Czechia,CZ,436.56,466.63,52.14,20.18,ceps.cz,false,
2021-02-24 13:00:00,Czechia,Czechia,CZ,449.1,478.71,51.06,18.4,ceps.cz,false,
2021-02-24 14:00:00,Czechia,Czechia,CZ,469.1,499.38,48.7,15.33,ceps.cz,false,
2021-02-24 15:00:00,Czechia,Czechia,CZ,494.77,523.67,47.06,13.67,ceps.cz,false,
2021-02-24 16:00:00,Czechia,Czechia,CZ,522.49,549.02,45.83,13.9,ceps.cz,false,
2021-02-24 17:00:00,Czechia,Czechia,CZ,537.31,561.87,45.71,15.36,ceps.cz,false,
2021-02-24 18:00:00,Czechia,Czechia,CZ,541.2,566.42,44.95,14.79,ceps.cz,false,
2021-02-24 19:00:00,Czechia,Czechia,CZ,530.0,555.52,46.24,15.96,ceps.cz,false,
2021-02-24 20:00:00,Czechia,Czechia,CZ,505.38,535.62,45.15,12.4,ceps.cz,false,
2021-02-24 21:00:00,Czechia,Czechia,CZ,506.09,531.02,47.77,12.25,ceps.cz,false,
2021-02-24 22:00:00,Czechia,Czechia,CZ,508.12,530.09,48.99,11.99,ceps.cz,false,
2021-02-24 23:00:00,Czechia,Czechia,CZ,519.39,543.62,47.76,11.95,ceps.cz,false,
2021-02-25 00:00:00,Czechia,Czechia,CZ,535.22,560.38,46.12,10.56,ceps.cz,false,
2021-02-25 01:00:00,Czechia,Czechia,CZ,531.51,557.3,46.37,9.99,ceps.cz,false,
2021-02-25 02:00:00,Czechia,Czechia,CZ,528.84,554.96,46.58,9.9,ceps.cz,false,
2021-02-25 03:00:00,Czechia,Czechia,CZ,526.44,552.13,46.85,10.2,ceps.cz,false,
2021-02-25 04:00:00,Czechia,Czechia,CZ,532.47,559.26,45.05,10.01,ceps.cz,false,
2021-02-25 05:00:00,Czechia,Czechia,CZ,539.29,569.03,42.16,10.47,ceps.cz,false,
2021-02-25 06:00:00,Czechia,Czechia,CZ,548.41,574.3,44.0,14.83,ceps.cz,false,
2021-02-25 07:00:00,Czechia,Czechia,CZ,535.99,561.34,45.38,16.54,ceps.cz,false,
2021-02-25 08:00:00,Czechia,Czechia,CZ,505.76,533.6,45.79,15.74,ceps.cz,false,
2021-02-25 09:00:00,Czechia,Czechia,CZ,489.36,517.28,47.45,16.63,ceps.cz,false,
2021-02-25 10:00:00,Czechia,Czechia,CZ,482.0,509.5,48.05,17.0,ceps.cz,false,
2021-02-25 11:00:00,Czechia,Czechia,CZ,481.25,508.74,48.08,16.84,ceps.cz,false,
2021-02-25 12:00:00,Czechia,Czechia,CZ,483.56,510.71,47.85,16.03,ceps.cz,false,
2021-02-25 13:00:00,Czechia,Czechia,CZ,507.59,533.38,45.69,13.53,ceps.cz,false,
2021-02-25 14:00:00,Czechia,Czechia,CZ,517.01,542.89,44.72,11.88,ceps.cz,false,
2021-02-25 15:00:00,Czechia,Czechia,CZ,540.49,565.99,42.56,9.41,ceps.cz,false,
2021-02-25 16:00:00,Czechia,Czechia,CZ,552.97,574.59,45.5,14.81,ceps.cz,false,
2021-02-25 17:00:00,Czechia,Czechia,CZ,567.99,591.09,43.6,13.99,ceps.cz,false,
2021-02-25 18:00:00,Czechia,Czechia,CZ,565.72,590.15,43.71,14.86,ceps.cz,false,
2021-02-25 19:00:00,Czechia,Czechia,CZ,562.83,587.58,43.89,14.92,ceps.cz,false,
2021-02-25 20:00:00,Czechia,Czechia,CZ,547.95,576.83,42.54,11.6,ceps.cz,false,
2021-02-25 21:00:00,Czechia,Czechia,CZ,534.03,561.03,43.86,9.61,ceps.cz,false,
2021-02-25 22:00:00,Czechia,Czechia,CZ,536.12,559.02,46.18,9.99,ceps.cz,false,
2021-02-25 23:00:00,Czechia,Czechia,CZ,542.43,566.25,45.52,8.29,ceps.cz,false,
2021-02-26 00:00:00,Czechia,Czechia,CZ,548.4,573.35,44.81,8.21,ceps.cz,false,
2021-02-26 01:00:00,Czechia,Czechia,CZ,548.85,574.16,44.73,8.13,ceps.cz,false,
2021-02-26 02:00:00,Czechia,Czechia,CZ,549.77,575.21,44.63,8.03,ceps.cz,false,
2021-02-26 03:00:00,Czechia,Czechia,CZ,548.48,573.7,44.78,8.1,ceps.cz,false,
2021-02-26 04:00:00,Czechia,Czechia,CZ,540.55,567.23,44.17,8.27,ceps.cz,false,
2021-02-26 05:00:00,Czechia,Czechia,CZ,543.87,574.14,41.46,8.66,ceps.cz,false,
2021-02-26 06:00:00,Czechia,Czechia,CZ,535.0,561.4,45.59,14.9,ceps.cz,false,
2021-02-26 07:00:00,Czechia,Czechia,CZ,512.35,537.78,47.5,16.53,ceps.cz,false,
2021-02-26 08:00:00,Czechia,Czechia,CZ,502.26,531.4,45.73,13.73,ceps.cz,false,
2021-02-26 09:00:00,Czechia,Czechia,CZ,477.29,504.74,48.59,15.61,ceps.cz,false,
2021-02-26 10:00:00,Czechia,Czechia,CZ,469.02,495.01,49.67,15.87,ceps.cz,false,
2021-02-26 11:00:00,Czechia,Czechia,CZ,469.89,494.65,50.33,15.99,ceps.cz,false,
2021-02-26 12:00:00,Czechia,Czechia,CZ,472.84,499.71,49.2,16.0,ceps.cz,false,
2021-02-26 13:00:00,Czechia,Czechia,CZ,482.46,508.84,48.25,14.11,ceps.cz,false,
2021-02-26 14:00:00,Czechia,Czechia,CZ,492.07,520.48,46.39,12.41,ceps.cz,false,
2021-02-26 15:00:00,Czechia,Czechia,CZ,506.55,536.46,44.6,11.42,ceps.cz,false,
2021-02-26 16:00:00,Czechia,Czechia,CZ,522.97,551.31,44.28,12.47,ceps.cz,false,
2021-02-26 17:00:00,Czechia,Czechia,CZ,524.24,549.28,46.81,15.74,ceps.cz,false,
2021-02-26 18:00:00,Czechia,Czechia,CZ,533.22,558.41,46.23,15.39,ceps.cz,false,
2021-02-26 19:00:00,Czechia,Czechia,CZ,536.56,562.98,45.95,15.34,ceps.cz,false,
2021-02-26 20:00:00,Czechia,Czechia,CZ,527.41,554.21,45.23,10.84,ceps.cz,false,
2021-02-26 21:00:00,Czechia,Czechia,CZ,521.95,545.27,47.51,10.32,ceps.cz,false,
2021-02-26 22:00:00,Czechia,Czechia,CZ,524.96,548.24,47.19,8.84,ceps.cz,false,
2021-02-26 23:00:00,Czechia,Czechia,CZ,508.96,532.38,48.7,9.05,ceps.cz,false,
2021-02-27 00:00:00,Czechia,Czechia,CZ,510.08,532.79,48.61,8.26,ceps.cz,false,
2021-02-27 01:00:00,Czechia,Czechia,CZ,508.79,532.59,48.69,8.15,ceps.cz,false,
2021-02-27 02:00:00,Czechia,Czechia,CZ,507.26,531.95,48.62,8.29,ceps.cz,false,
2021-02-27 03:00:00,Czechia,Czechia,CZ,512.22,535.79,48.23,7.9,ceps.cz,false,
2021-02-27 04:00:00,Czechia,Czechia,CZ,508.03,530.61,48.96,7.83,ceps.cz,false,
2021-02-27 05:00:00,Czechia,Czechia,CZ,499.27,523.06,49.58,8.42,ceps.cz,false,
2021-02-27 06:00:00,Czechia,Czechia,CZ,497.04,519.64,49.87,10.08,ceps.cz,false,
2021-02-27 07:00:00,Czechia,Czechia,CZ,485.98,504.56,54.18,16.21,ceps.cz,false,
2021-02-27 08:00:00,Czechia,Czechia,CZ,458.5,477.11,56.75,18.23,ceps.cz,false,
2021-02-27 09:00:00,Czechia,Czechia,CZ,443.44,464.12,55.08,14.23,ceps.cz,false,
2021-02-27 10:00:00,Czechia,Czechia,CZ,464.98,484.34,53.87,14.14,ceps.cz,false,
2021-02-27 11:00:00,Czechia,Czechia,CZ,472.56,492.33,52.66,12.13,ceps.cz,false,
2021-02-27 12:00:00,Czechia,Czechia,CZ,455.85,477.37,53.51,12.69,ceps.cz,false,
2021-02-27 13:00:00,Czechia,Czechia,CZ,449.72,471.83,54.0,13.01,ceps.cz,false,
2021-02-27 14:00:00,Czechia,Czechia,CZ,466.8,486.43,52.82,10.46,ceps.cz,false,
2021-02-27 15:00:00,Czechia,Czechia,CZ,474.67,493.71,52.28,9.29,ceps.cz,false,
2021-02-27 16:00:00,Czechia,Czechia,CZ,493.22,509.76,54.14,15.69,ceps.cz,false,
2021-02-27 17:00:00,Czechia,Czechia,CZ,503.24,519.59,53.53,16.25,ceps.cz,false,
2021-02-27 18:00:00,Czechia,Czechia,CZ,499.78,516.19,53.8,16.12,ceps.cz,false,
2021-02-27 19:00:00,Czechia,Czechia,CZ,501.67,520.87,50.19,9.68,ceps.cz,false,
2021-02-27 20:00:00,Czechia,Czechia,CZ,503.67,522.9,49.44,7.26,ceps.cz,false,
2021-02-27 21:00:00,Czechia,Czechia,CZ,495.61,515.02,49.89,7.23,ceps.cz,false,
2021-02-27 22:00:00,Czechia,Czechia,CZ,487.89,508.14,50.55,7.17,ceps.cz,false,
2021-02-27 23:00:00,Czechia,Czechia,CZ,495.59,518.64,49.6,7.84,ceps.cz,false,
2021-02-28 00:00:00,Czechia,Czechia,CZ,491.26,514.81,49.71,7.1,ceps.cz,false,
2021-02-28 01:00:00,Czechia,Czechia,CZ,493.03,516.86,49.63,6.99,ceps.cz,false,
2021-02-28 02:00:00,Czechia,Czechia,CZ,487.78,512.65,49.97,7.3,ceps.cz,false,
2021-02-28 03:00:00,Czechia,Czechia,CZ,487.78,511.98,50.02,7.29,ceps.cz,false,
2021-02-28 04:00:00,Czechia,Czechia,CZ,483.09,507.33,50.34,7.35,ceps.cz,false,
2021-02-28 05:00:00,Czechia,Czechia,CZ,475.16,501.34,51.09,8.31,ceps.cz,false,
2021-02-28 06:00:00,Czechia,Czechia,CZ,467.06,492.12,52.0,10.06,ceps.cz,false,
2021-02-28 07:00:00,Czechia,Czechia,CZ,459.4,481.97,53.07,11.71,ceps.cz,false,
2021-02-28 08:00:00,Czechia,Czechia,CZ,427.96,450.47,56.16,14.79,ceps.cz,false,
2021-02-28 09:00:00,Czechia,Czechia,CZ,405.85,427.65,58.44,17.48,ceps.cz,false,
2021-02-28 10:00:00,Czechia,Czechia,CZ,392.87,414.9,59.87,19.95,ceps.cz,false,
2021-02-28 11:00:00,Czechia,Czechia,CZ,372.76,395.56,61.69,20.62,ceps.cz,false,
2021-02-28 12:00:00,Czechia,Czechia,CZ,372.37,394.57,61.74,20.09,ceps.cz,false,
2021-02-28 13:00:00,Czechia,Czechia,CZ,385.81,408.14,60.48,18.4,ceps.cz,false,
2021-02-28 14:00:00,Czechia,Czechia,CZ,410.18,432.28,58.3,16.18,ceps.cz,false,
2021-02-28 15:00:00,Czechia,Czechia,CZ,479.79,500.06,51.88,11.1,ceps.cz,false,
2021-02-28 16:00:00,Czechia,Czechia,CZ,506.76,526.98,49.93,10.38,ceps.cz,false,
2021-02-28 17:00:00,Czechia,Czechia,CZ,517.34,533.85,52.92,16.5,ceps.cz,false,
2021-02-28 18:00:00,Czechia,Czechia,CZ,518.12,534.27,53.49,17.55,ceps.cz,false,
2021-02-28 19:00:00,Czechia,Czechia,CZ,522.51,542.16,50.94,14.56,ceps.cz,false,
2021-02-28 20:00:00,Czechia,Czechia,CZ,524.41,546.86,47.28,8.48,ceps.cz,false,
2021-02-28 21:00:00,Czechia,Czechia,CZ,526.65,548.31,46.95,7.47,ceps.cz,false,
2021-02-28 22:00:00,Czechia,Czechia,CZ,514.8,535.53,48.51,7.63,ceps.cz,false,
2021-02-28 23:00:00,Czechia,Czechia,CZ,520.69,543.82,47.25,6.25,ceps.cz,false,
2021-03-01 00:00:00,Czechia,Czechia,CZ,522.32,545.28,47.16,6.3,ceps.cz,false,
2021-03-01 01:00:00,Czechia,Czechia,CZ,525.22,548.71,46.71,6.41,ceps.cz,false,
2021-03-01 02:00:00,Czechia,Czechia,CZ,528.94,552.74,46.32,6.25,ceps.cz,false,
2021-03-01 03:00:00,Czechia,Czechia,CZ,539.56,563.38,45.03,5.79,ceps.cz,false,
2021-03-01 04:00:00,Czechia,Czechia,CZ,550.05,575.0,42.36,4.98,ceps.cz,false,
2021-03-01 05:00:00,Czechia,Czechia,CZ,559.59,586.09,41.74,9.05,ceps.cz,false,
2021-03-01 06:00:00,Czechia,Czechia,CZ,552.58,577.05,43.9,13.27,ceps.cz,false,
2021-03-01 07:00:00,Czechia,Czechia,CZ,556.03,582.29,41.42,10.4,ceps.cz,false,
2021-03-01 08:00:00,Czechia,Czechia,CZ,541.55,566.28,42.74,11.91,ceps.cz,false,
2021-03-01 09:00:00,Czechia,Czechia,CZ,545.35,569.95,43.14,12.63,ceps.cz,false,
2021-03-01 10:00:00,Czechia,Czechia,CZ,534.93,561.08,43.63,12.86,ceps.cz,false,
2021-03-01 11:00:00,Czechia,Czechia,CZ,530.67,557.88,43.46,12.47,ceps.cz,false,
2021-03-01 12:00:00,Czechia,Czechia,CZ,512.63,540.89,44.72,13.36,ceps.cz,false,
2021-03-01 13:00:00,Czechia,Czechia,CZ,505.0,532.89,45.48,13.52,ceps.cz,false,
2021-03-01 14:00:00,Czechia,Czechia,CZ,525.36,553.09,43.74,11.76,ceps.cz,false,
2021-03-01 15:00:00,Czechia,Czechia,CZ,536.1,563.08,42.46,9.85,ceps.cz,false,
2021-03-01 16:00:00,Czechia,Czechia,CZ,566.37,590.26,40.5,9.25,ceps.cz,false,
2021-03-01 17:00:00,Czechia,Czechia,CZ,573.74,598.01,41.7,12.76,ceps.cz,false,
2021-03-01 18:00:00,Czechia,Czechia,CZ,574.74,598.86,41.38,12.02,ceps.cz,false,
2021-03-01 19:00:00,Czechia,Czechia,CZ,577.25,601.94,39.66,8.84,ceps.cz,false,
2021-03-01 20:00:00,Czechia,Czechia,CZ,574.34,599.83,38.83,7.29,ceps.cz,false,
2021-03-01 21:00:00,Czechia,Czechia,CZ,551.91,577.67,40.53,7.15,ceps.cz,false,
2021-03-01 22:00:00,Czechia,Czechia,CZ,551.73,578.02,40.61,6.79,ceps.cz,false,
2021-03-01 23:00:00,Czechia,Czechia,CZ,549.74,575.85,40.99,5.69,ceps.cz,false,
2021-03-02 00:00:00,Czechia,Czechia,CZ,555.56,583.36,40.23,5.26,ceps.cz,false,
2021-03-02 01:00:00,Czechia,Czechia,CZ,557.43,585.01,40.41,5.32,ceps.cz,false,
2021-03-02 02:00:00,Czechia,Czechia,CZ,557.13,584.88,40.3,5.23,ceps.cz,false,
2021-03-02 03:00:00,Czechia,Czechia,CZ,566.66,594.38,39.26,5.04,ceps.cz,false,
2021-03-02 04:00:00,Czechia,Czechia,CZ,568.31,595.24,39.07,4.8,ceps.cz,false,
2021-03-02 05:00:00,Czechia,Czechia,CZ,593.21,619.86,37.29,6.4,ceps.cz,false,
2021-03-02 06:00:00,Czechia,Czechia,CZ,587.22,611.43,40.6,11.97,ceps.cz,false,
2021-03-02 07:00:00,Czechia,Czechia,CZ,577.49,600.29,42.41,14.18,ceps.cz,false,
2021-03-02 08:00:00,Czechia,Czechia,CZ,571.56,596.01,39.91,9.89,ceps.cz,false,
2021-03-02 09:00:00,Czechia,Czechia,CZ,544.02,569.14,42.29,11.23,ceps.cz,false,
2021-03-02 10:00:00,Czechia,Czechia,CZ,541.65,567.87,42.32,11.22,ceps.cz,false,
2021-03-02 11:00:00,Czechia,Czechia,CZ,531.6,559.03,43.17,12.8,ceps.cz,false,
2021-03-02 12:00:00,Czechia,Czechia,CZ,529.9,557.29,43.43,13.2,ceps.cz,false,
2021-03-02 13:00:00,Czechia,Czechia,CZ,525.31,552.98,43.69,12.59,ceps.cz,false,
2021-03-02 14:00:00,Czechia,Czechia,CZ,529.33,556.93,43.22,11.44,ceps.cz,false,
2021-03-02 15:00:00,Czechia,Czechia,CZ,553.29,579.09,40.91,8.64,ceps.cz,false,
2021-03-02 16:00:00,Czechia,Czechia,CZ,586.26,610.11,38.19,7.05,ceps.cz,false,
2021-03-02 17:00:00,Czechia,Czechia,CZ,590.79,614.15,41.27,13.23,ceps.cz,false,
2021-03-02 18:00:00,Czechia,Czechia,CZ,590.24,613.47,41.23,13.24,ceps.cz,false,
2021-03-02 19:00:00,Czechia,Czechia,CZ,580.97,605.07,39.09,9.39,ceps.cz,false,
2021-03-02 20:00:00,Czechia,Czechia,CZ,579.15,603.62,38.57,7.53,ceps.cz,false,
2021-03-02 21:00:00,Czechia,Czechia,CZ,588.52,612.24,37.55,5.67,ceps.cz,false,
2021-03-02 22:00:00,Czechia,Czechia,CZ,575.44,597.38,40.09,5.41,ceps.cz,false,
2021-03-02 23:00:00,Czechia,Czechia,CZ,576.06,593.59,42.66,4.94,ceps.cz,false,
2021-03-03 00:00:00,Czechia,Czechia,CZ,577.83,595.59,42.47,4.86,ceps.cz,false,
2021-03-03 01:00:00,Czechia,Czechia,CZ,581.35,600.31,42.09,4.78,ceps.cz,false,
2021-03-03 02:00:00,Czechia,Czechia,CZ,582.03,600.65,42.16,4.76,ceps.cz,false,
2021-03-03 03:00:00,Czechia,Czechia,CZ,573.33,594.77,41.24,4.7,ceps.cz,false,
2021-03-03 04:00:00,Czechia,Czechia,CZ,563.99,588.34,39.64,4.9,ceps.cz,false,
2021-03-03 05:00:00,Czechia,Czechia,CZ,592.17,615.89,38.0,6.77,ceps.cz,false,
2021-03-03 06:00:00,Czechia,Czechia,CZ,588.76,612.6,40.07,11.05,ceps.cz,false,
2021-03-03 07:00:00,Czechia,Czechia,CZ,567.47,589.77,43.03,14.35,ceps.cz,false,
2021-03-03 08:00:00,Czechia,Czechia,CZ,545.5,570.23,42.25,11.74,ceps.cz,false,
2021-03-03 09:00:00,Czechia,Czechia,CZ,523.74,549.36,44.09,12.53,ceps.cz,false,
2021-03-03 10:00:00,Czechia,Czechia,CZ,524.79,550.78,43.85,12.48,ceps.cz,false,
2021-03-03 11:00:00,Czechia,Czechia,CZ,524.87,550.5,43.99,12.68,ceps.cz,false,
2021-03-03 12:00:00,Czechia,Czechia,CZ,525.07,550.01,44.72,13.15,ceps.cz,false,
2021-03-03 13:00:00,Czechia,Czechia,CZ,529.27,555.43,43.99,12.17,ceps.cz,false,
2021-03-03 14:00:00,Czechia,Czechia,CZ,563.67,589.79,39.94,8.54,ceps.cz,false,
2021-03-03 15:00:00,Czechia,Czechia,CZ,576.01,601.83,39.5,8.58,ceps.cz,false,
2021-03-03 16:00:00,Czechia,Czechia,CZ,585.2,610.44,39.48,9.57,ceps.cz,false,
2021-03-03 17:00:00,Czechia,Czechia,CZ,586.08,608.87,41.66,13.05,ceps.cz,false,
2021-03-03 18:00:00,Czechia,Czechia,CZ,593.36,617.53,39.88,11.08,ceps.cz,false,
